Chart	Action	ItemName	ChartingLa	Latitude	Longitude	LatDD	LongDD	PublishedD	Kapp	RNCPanel	RNCPosted
11466	Add	Anchorage Area A Point 3 of 4	Anchorage Area A 110.188 (see note A)	N 25 46' 31.443"	W 080 05' 27.069"	25.7754	-80.09085	LNM 31/17, 7th Dist	348	11466_1	8/24/2017
11466	Add	Anchorage Area A Point 4 of 4	Anchorage Area A 110.188 (see note A)	N 25 46' 31.557"	W 080 05' 37.868"	25.77543	-80.09385	LNM 31/17, 7th Dist	348	11466_1	8/24/2017
11466	Add	Anchorage Area B Point 1 of 4	Anchorage Area B 110.188 (see note A)	N 25 48' 13.841"	W 080 04' 59.155"	25.80384	-80.0831	LNM 31/17, 7th Dist	348	11466_1	8/24/2017
11466	Add	Anchorage Area B Point 2 of 4	Anchorage Area B 110.188 (see note A)	N 25 48' 04.617"	W 080 04' 04.582"	25.80128	-80.06794	LNM 31/17, 7th Dist	348	11466_1	8/24/2017
11466	Add	Anchorage Area B Point 3 of 4	Anchorage Area B 110.188 (see note A)	N 25 46' 32.712"	W 080 04' 28.387"	25.77575	-80.07455	LNM 31/17, 7th Dist	348	11466_1	8/24/2017
11466	Add	Anchorage Area B Point 4 of 4	Anchorage Area B 110.188 (see note A)	N 25 46' 43.770"	W 080 05' 02.360"	25.77883	-80.08399	LNM 31/17, 7th Dist	348	11466_1	8/24/2017
11466	Delete	Anchorage Area Point 1 of 4	Anchorage Area	N 25 48' 03.740"	W 080 04' 04.330"	25.80104	-80.06787	LNM 31/17, 7th Dist	348	11466_1	8/24/2017
11466	Delete	Anchorage Area Point 2 of 4	Anchorage Area	N 25 48' 21.130"	W 080 05' 42.590"	25.80587	-80.09516	LNM 31/17, 7th Dist	348	11466_1	8/24/2017
11466	Delete	Anchorage Area Point 3 of 4	Anchorage Area	N 25 46' 23.400"	W 080 06' 07.630"	25.77317	-80.10212	LNM 31/17, 7th Dist	348	11466_1	8/24/2017
11466	Delete	Anchorage Area Point 4 of 4	Anchorage Area	N 25 46' 02.790"	W 080 04' 11.690"	25.76744	-80.06992	LNM 31/17, 7th Dist	348	11466_1	8/24/2017
11466	Add	Channel Limits PT 1 OF 12	Chart No. 1: I20	N 26 05' 27.190"	W 080 06' 50.940"	26.09089	-80.11415	LNM 27/17, 7th Dist	348	11466_1	7/6/2017
11466	Add	Channel Limits PT 2 OF 12	Chart No. 1: I20	N 26 05' 10.380"	W 080 06' 45.750"	26.08622	-80.11271	LNM 27/17, 7th Dist	348	11466_1	7/6/2017
11466	Add	Channel Limits PT 3 OF 12	Chart No. 1: I20	N 26 04' 46.680"	W 080 06' 49.320"	26.07963	-80.1137	LNM 27/17, 7th Dist	348	11466_1	7/6/2017
11466	Add	Channel Limits PT 4 OF 12	Chart No. 1: I20	N 26 03' 53.890"	W 080 06' 50.610"	26.06497	-80.11406	LNM 27/17, 7th Dist	348	11466_1	7/6/2017
11466	Add	Channel Limits PT 5 OF 12	Chart No. 1: I20	N 26 03' 53.930"	W 080 06' 52.490"	26.06498	-80.11458	LNM 27/17, 7th Dist	348	11466_1	7/6/2017
11466	Add	Channel Limits PT 6 OF 12	Chart No. 1: I20	N 26 03' 53.970"	W 080 06' 54.710"	26.06499	-80.1152	LNM 27/17, 7th Dist	348	11466_1	7/6/2017
11466	Add	Channel Limits PT 7 OF 12	Chart No. 1: I20	N 26 04' 21.810"	W 080 06' 53.920"	26.07273	-80.11497	LNM 27/17, 7th Dist	348	11466_1	7/6/2017
11466	Add	Channel Limits PT 8 OF 12	Chart No. 1: I20	N 26 04' 21.810"	W 080 06' 54.270"	26.07273	-80.11507	LNM 27/17, 7th Dist	348	11466_1	7/6/2017
11466	Add	Channel Limits PT 9 OF 12	Chart No. 1: I20	N 26 04' 42.830"	W 080 06' 53.880"	26.07856	-80.11497	LNM 27/17, 7th Dist	348	11466_1	7/6/2017
11466	Add	Channel Limits PT 10 OF 12	Chart No. 1: I20	N 26 04' 42.830"	W 080 06' 54.490"	26.07856	-80.11514	LNM 27/17, 7th Dist	348	11466_1	7/6/2017
11466	Add	Channel Limits PT 11 OF 12	Chart No. 1: I20	N 26 05' 10.110"	W 080 06' 50.220"	26.08614	-80.11395	LNM 27/17, 7th Dist	348	11466_1	7/6/2017
11466	Add	Channel Limits PT 12 OF 12	Chart No. 1: I20	N 26 05' 24.130"	W 080 06' 54.580"	26.09004	-80.11516	LNM 27/17, 7th Dist	348	11466_1	7/6/2017
11466	Change	Depth Note - PORT EVERGLADES to:	The project depth is 42 to 45 feet. For controlling depths see chart 11470.	N 26 05' 10.000"	W 080 10' 00.000"	26.08611	-80.16666	LNM 27/17, 7th Dist	348	11466_1	7/6/2017
11466	Add	Channel Limits PT 1 OF 4	Chart No. 1: I20	N 26 04' 23.180"	W 080 06' 54.390"	26.0731	-80.1151	LNM 27/17, 7th Dist	348	11466_1	7/6/2017
11466	Add	Channel Limits PT 2 OF 4	Chart No. 1: I20	N 26 04' 23.090"	W 080 07' 05.340"	26.07308	-80.11815	LNM 27/17, 7th Dist	348	11466_1	7/6/2017
11466	Add	Channel Limits PT 3 OF 4	Chart No. 1: I20	N 26 04' 29.460"	W 080 07' 05.470"	26.07485	-80.11819	LNM 27/17, 7th Dist	348	11466_1	7/6/2017
11466	Add	Channel Limits PT 4 OF 4	Chart No. 1: I20	N 26 04' 29.550"	W 080 06' 54.240"	26.07487	-80.11507	LNM 27/17, 7th Dist	348	11466_1	7/6/2017
11466	Relocate	Biscayne Flats Daybeacon 3	G "3"	N 25 39' 49.911"	W 080 11' 01.169"	25.66386	-80.18365	LNM 17/17, 7th Dist	348	11466_1	5/4/2017
11466	Add	Bent Light	Fl 4s 25ft Priv	N 25 45' 11.048"	W 080 06' 28.821"	25.75307	-80.10801	LNM 13/17, 7th Dist	348	11466_1	4/13/2017
11466	Delete	tabulation - Lake Worth Inlet Channel Depths	tabulation - Lake Worth Inlet Channel Depths	N 26 17' 00.000"	W 080 16' 40.000"	26.28333	-80.27778	LNM 12/17, 7th Dist	348	11466_1	3/16/2017
11466	Change	Minimum Size (2mm sq.) Dotted Fish Haven and Label	Obstn Fish Haven (auth min 40 ft), Chart No. 1 K46.2	N 25 59' 05.794"	W 080 05' 12.766"	25.98494	-80.08688	LNM 12/17, 7th Dist	348	11466_1	3/16/2017
11466	Change	Miami Main Channel Lighted Buoy 10	R "10" Fl R 2.5s	N 25 45' 34.904"	W 080 07' 16.078"	25.7597	-80.12113	LNM 04/17, 7th Dist	348	11466_1	2/2/2017
11466	Change	Miami Main Channel Lighted Buoy 12	R "12" Q R	N 25 45' 39.563"	W 080 07' 28.837"	25.76099	-80.12468	LNM 04/17, 7th Dist	348	11466_1	2/2/2017
11466	Change	Miami Main Channel Lighted Buoy 8	R "8" Q R	N 25 45' 30.958"	W 080 06' 58.262"	25.7586	-80.11618	LNM 04/17, 7th Dist	348	11466_1	2/2/2017
11420	Add	CDIP Wave Data Lighted Buoy STA 226	Y "CDIP STA 226" Fl (5) Y 20s Priv	N 25 42' 00.780"	W 083 39' 00.660"	25.70022	-83.65018	LNM 29/17, 7th Dist	374	11420_1	8/3/2017
11420	Delete	Fort Jefferson Buoy D	Y C "D"	N 24 36' 30.000"	W 082 58' 00.000"	24.60833	-82.96667	LNM 28/17, 7th Dist	374	11420_1	7/20/2017
11420	Delete	Fort Jefferson Buoy Q	Y C "Q"	N 24 35' 00.000"	W 082 52' 00.000"	24.58333	-82.86667	LNM 28/17, 7th Dist	374	11420_1	7/20/2017
11420	Delete	Fort Jefferson Lighted Buoy E	Y "E" Fl Y 6s	N 24 39' 00.000"	W 082 58' 00.000"	24.65	-82.96667	LNM 28/17, 7th Dist	374	11420_1	7/20/2017
11420	Delete	Fort Jefferson Buoy K 	Y "K" Fl Y 6s	N 24 43' 31.922"	W 082 47' 59.897"	24.72553	-82.79997	LNM 28/17, 7th Dist	374	11420_1	7/20/2017
11420	Change	New Pass Entrance Light NP	Q 16ft 4M "NP"	N 27 18' 55.113"	W 082 35' 53.168"	27.31531	-82.5981	LNM 26/17, 7th Dist	374	11420_1	6/29/2017
11420	Delete	Fort Jefferson Lighted Buoy C	Y "C" Fl Y 4s	N 24 34' 00.000"	W 082 58' 00.000"	24.56667	-82.96667	LNM 23/17, 7th Dist	374	11420_1	6/22/2017
11420	Change	Harbor Key Bank Light 57	Fl G 4s 16ft 5M "57"	N 24 50' 24.030"	W 081 25' 44.595"	24.84001	-81.42905	LNM 11/17, 7th Dist	374	11420_1	3/16/2017
11420	Relocate	Longboat Pass Danger Shoal Light	Q 16ft 4M	N 27 25' 50.877"	W 082 41' 50.851"	27.4308	-82.69746	LNM 10/17, 7th Dist	374	11420_1	3/16/2017
11420	Change	New Pass Channel Light NP	Mo (A) 16ft 6M "NP"	N 27 18' 55.113"	W 082 35' 53.168"	27.31531	-82.5981	LNM 06/17, 7th Dist	374	11420_1	2/23/2017
11420	Add	Obstruction	Obstn PA (rep 2 fms)         Chart No. 1: K40	N 26 18' 49.680"	W 082 01' 25.740"	26.3138	-82.02382	LNM 07/17, 7th Dist	374	11420_1	2/23/2017
11420	Delete	Longboat Pass Approach Light LP	Mo (A) 16ft 6M "LP"	N 27 25' 50.747"	W 082 41' 40.341"	27.43076	-82.69454	LNM 05/17, 7th Dist	374	11420_1	2/9/2017
11420	Add	Longboat Pass Channel Approach Lighted Buoy LP	RW "LP" Mo (A)	N 27 26' 06.005"	W 082 42' 10.046"	27.435	-82.70279	LNM 05/17, 7th Dist	374	11420_1	2/9/2017
11420	Add	Longboat Pass Danger Shoal Light	Q 16ft 4M	N 27 25' 50.747"	W 082 41' 40.341"	27.43076	-82.69454	LNM 05/17, 7th Dist	374	11420_1	2/9/2017
11470	Delete	SFOMF Restricted Area Lighted Buoy A	W Or "A" Fl (2) 12s Priv	N 26 05' 30.120"	W 080 06' 15.300"	26.0917	-80.10425	LNM 33/17, 7th Dist	308	11470_1	8/31/2017
11470	Delete	SFOMF Restricted Area Lighted Buoy B	W Or "B" Fl (2) 6s Priv	N 26 05' 30.180"	W 080 06' 00.480"	26.09172	-80.10014	LNM 33/17, 7th Dist	308	11470_1	8/31/2017
11470	Delete	SFOMF Restricted Area Lighted Buoy C	W Or "C" Fl (3) 10s Priv	N 26 05' 30.660"	W 080 05' 42.300"	26.09185	-80.09509	LNM 33/17, 7th Dist	308	11470_1	8/31/2017
11470	Delete	SFOMF Restricted Area Lighted Buoy D	W Or "D" Fl 2s Priv	N 26 04' 45.180"	W 080 05' 00.420"	26.07922	-80.08345	LNM 33/17, 7th Dist	308	11470_1	8/31/2017
11470	Delete	SFOMF Restricted Area Lighted Buoy E	W Or "E" Fl 4s Priv	N 26 04' 14.820"	W 080 05' 03.240"	26.07078	-80.08424	LNM 33/17, 7th Dist	308	11470_1	8/31/2017
11470	Delete	SFOMF Restricted Area Lighted Buoy F	W Or "F" Fl 6s Priv	N 26 03' 30.000"	W 080 05' 29.700"	26.05833	-80.09158	LNM 33/17, 7th Dist	308	11470_1	8/31/2017
11470	Delete	SFOMF Restricted Area Lighted Buoy H	W Or "H" Fl 6s Priv	N 26 03' 30.180"	W 080 06' 00.540"	26.05838	-80.10015	LNM 33/17, 7th Dist	308	11470_1	8/31/2017
11470	Change	tabulation - PORT EVERGLADES CHANNEL DEPTHS	tabulation - PORT EVERGLADES CHANNEL DEPTHS	N 26 05' 12.000"	W 080 08' 57.000"	26.08667	-80.14917	LNM 27/17, 7th Dist	308	11470_1	7/6/2017
11470	Change	channel reach name to	MAIN TURNING BASIN	N 26 05' 37.500"	W 080 07' 06.000"	26.09375	-80.11833	LNM 27/17, 7th Dist	308	11470_1	7/6/2017
11470	Delete	Channel Limits PT 1 OF 7	Chart No. 1: I20	N 26 05' 24.950"	W 080 06' 53.720"	26.09026	-80.11492	LNM 27/17, 7th Dist	308	11470_1	7/6/2017
11470	Delete	Channel Limits PT 2 OF 7	Chart No. 1: I20	N 26 05' 12.190"	W 080 06' 49.110"	26.08672	-80.11364	LNM 27/17, 7th Dist	308	11470_1	7/6/2017
11470	Delete	Channel Limits PT 3 OF 7	Chart No. 1: I20	N 26 03' 53.960"	W 080 06' 51.150"	26.06499	-80.11421	LNM 27/17, 7th Dist	308	11470_1	7/6/2017
11470	Delete	Channel Limits PT 4 OF 7	Chart No. 1: I20	N 26 03' 53.890"	W 080 06' 52.460"	26.06497	-80.11457	LNM 27/17, 7th Dist	308	11470_1	7/6/2017
11470	Delete	Channel Limits PT 5 OF 7	Chart No. 1: I20	N 26 05' 09.360"	W 080 06' 50.590"	26.08593	-80.11405	LNM 27/17, 7th Dist	308	11470_1	7/6/2017
11470	Delete	Channel Limits PT 6 OF 7	Chart No. 1: I20	N 26 05' 14.440"	W 080 06' 51.460"	26.08735	-80.1143	LNM 27/17, 7th Dist	308	11470_1	7/6/2017
11470	Delete	Channel Limits PT 7 OF 7	Chart No. 1: I20	N 26 05' 24.040"	W 080 06' 54.940"	26.09001	-80.11526	LNM 27/17, 7th Dist	308	11470_1	7/6/2017
11470	Add	Channel Limits PT 1 OF 12	Chart No. 1: I20	N 26 05' 27.190"	W 080 06' 50.940"	26.09089	-80.11415	LNM 27/17, 7th Dist	308	11470_1	7/6/2017
11470	Add	Channel Limits PT 2 OF 12	Chart No. 1: I20	N 26 05' 10.380"	W 080 06' 45.750"	26.08622	-80.11271	LNM 27/17, 7th Dist	308	11470_1	7/6/2017
11470	Add	Channel Limits PT 3 OF 12	Chart No. 1: I20	N 26 04' 46.680"	W 080 06' 49.320"	26.07963	-80.1137	LNM 27/17, 7th Dist	308	11470_1	7/6/2017
11470	Add	Channel Limits PT 4 OF 12	Chart No. 1: I20	N 26 03' 53.890"	W 080 06' 50.610"	26.06497	-80.11406	LNM 27/17, 7th Dist	308	11470_1	7/6/2017
11470	Add	Channel Limits PT 5 OF 12	Chart No. 1: I20	N 26 03' 53.930"	W 080 06' 52.490"	26.06498	-80.11458	LNM 27/17, 7th Dist	308	11470_1	7/6/2017
11470	Add	Channel Limits PT 6 OF 12	Chart No. 1: I20	N 26 03' 53.970"	W 080 06' 54.710"	26.06499	-80.1152	LNM 27/17, 7th Dist	308	11470_1	7/6/2017
11470	Add	Channel Limits PT 7 OF 12	Chart No. 1: I20	N 26 04' 21.810"	W 080 06' 53.920"	26.07273	-80.11497	LNM 27/17, 7th Dist	308	11470_1	7/6/2017
11470	Add	Channel Limits PT 8 OF 12	Chart No. 1: I20	N 26 04' 21.810"	W 080 06' 54.270"	26.07273	-80.11507	LNM 27/17, 7th Dist	308	11470_1	7/6/2017
11470	Add	Channel Limits PT 9 OF 12	Chart No. 1: I20	N 26 04' 42.830"	W 080 06' 53.880"	26.07856	-80.11497	LNM 27/17, 7th Dist	308	11470_1	7/6/2017
11470	Add	Channel Limits PT 10 OF 12	Chart No. 1: I20	N 26 04' 42.830"	W 080 06' 54.490"	26.07856	-80.11514	LNM 27/17, 7th Dist	308	11470_1	7/6/2017
11470	Add	Channel Limits PT 11 OF 12	Chart No. 1: I20	N 26 05' 10.110"	W 080 06' 50.220"	26.08614	-80.11395	LNM 27/17, 7th Dist	308	11470_1	7/6/2017
11470	Add	Channel Limits PT 12 OF 12	Chart No. 1: I20	N 26 05' 24.130"	W 080 06' 54.580"	26.09004	-80.11516	LNM 27/17, 7th Dist	308	11470_1	7/6/2017
11470	Add	soundings inside channel PT 1 OF 2	soundings inside channel	N 26 05' 26.070"	W 080 06' 51.200"	26.09057	-80.11422	LNM 27/17, 7th Dist	308	11470_1	7/6/2017
11470	Add	soundings inside channel PT 2 OF 2	soundings inside channel	N 26 03' 53.990"	W 080 06' 52.680"	26.065	-80.11463	LNM 27/17, 7th Dist	308	11470_1	7/6/2017
11470	Change	channel reach name	INNER ENTRANCE CHANNEL	N 26 05' 37.000"	W 080 06' 30.500"	26.09361	-80.10847	LNM 27/17, 7th Dist	308	11470_1	7/6/2017
11470	Change	channel reach name	NORTH TURNING BASIN	N 26 05' 53.000"	W 080 07' 09.000"	26.09805	-80.11916	LNM 27/17, 7th Dist	308	11470_1	7/6/2017
11470	Change	channel reach name	SOUTH TURNING BASIN	N 26 05' 16.770"	W 080 07' 05.500"	26.08799	-80.11819	LNM 27/17, 7th Dist	308	11470_1	7/6/2017
11470	Add	channel reach name	SOUTHPORT CHANNEL	N 26 04' 34.500"	W 080 06' 52.000"	26.07625	-80.11444	LNM 27/17, 7th Dist	308	11470_1	7/6/2017
11470	Add	channel reach name	TURNING NOTCH	N 26 04' 26.500"	W 080 07' 00.000"	26.07403	-80.11667	LNM 27/17, 7th Dist	308	11470_1	7/6/2017
11470	Add	Channel Limits PT 1 OF 4	Chart No. 1: I20	N 26 04' 23.180"	W 080 06' 54.390"	26.0731	-80.1151	LNM 27/17, 7th Dist	308	11470_1	7/6/2017
11470	Add	Channel Limits PT 2 OF 4	Chart No. 1: I20	N 26 04' 23.090"	W 080 07' 05.340"	26.07308	-80.11815	LNM 27/17, 7th Dist	308	11470_1	7/6/2017
11470	Add	Channel Limits PT 3 OF 4	Chart No. 1: I20	N 26 04' 29.460"	W 080 07' 05.470"	26.07485	-80.11819	LNM 27/17, 7th Dist	308	11470_1	7/6/2017
11470	Add	Channel Limits PT 4 OF 4	Chart No. 1: I20	N 26 04' 29.550"	W 080 06' 54.240"	26.07487	-80.11507	LNM 27/17, 7th Dist	308	11470_1	7/6/2017
11470	Change	Depth Legend - New River to:	8 FT JUN 2016	N 26 06' 54.000"	W 080 07' 26.300"	26.115	-80.12397	LNM 25/17, 7th Dist	308	11470_1	6/15/2017
11470	Add	magenta reach separator PT 1 OF 2	magenta reach separator	N 26 06' 48.250"	W 080 07' 09.390"	26.1134	-80.11928	LNM 25/17, 7th Dist	308	11470_1	6/15/2017
11470	Add	magenta reach separator PT 2 OF 2	magenta reach separator	N 26 06' 49.430"	W 080 07' 11.170"	26.11373	-80.11977	LNM 25/17, 7th Dist	308	11470_1	6/15/2017
11470	Add	Depth Legend - New River to:	8 FT JUN 2016	N 26 06' 42.500"	W 080 07' 10.700"	26.1118	-80.11964	LNM 25/17, 7th Dist	308	11470_1	6/15/2017
11470	Relocate	Port Everglades Light 7	Fl G 2.5s 16ft 5M "7"	N 26 05' 33.853"	W 080 06' 31.754"	26.09274	-80.10882	LNM 17/17, 7th Dist	308	11470_1	5/4/2017
11470	Change	tabulation - PORT EVERGLADES CHANNEL DEPTHS	tabulation - PORT EVERGLADES CHANNEL DEPTHS	N 26 05' 18.000"	W 080 08' 36.000"	26.08833	-80.14333	LNM 15/17, 7th Dist	308	11470_1	4/6/2017
11470	Relocate	New River Sound Light 3	Fl G 4s 16ft 4M "3"	N 26 07' 46.223"	W 080 06' 33.611"	26.12951	-80.10934	LNM 42/16, 7th Dist	308	11470_1	10/27/2016
11470	Change	New River Sound Light 16	Fl R 4s 12ft 5M "16"	N 26 06' 41.098"	W 080 06' 49.580"	26.11142	-80.11377	LNM 42/16, 7th Dist	308	11470_1	10/27/2016
11470	Change	New River Sound Light 3	Fl G 4s 16ft 5M "3"	N 26 07' 46.223"	W 080 06' 33.611"	26.12951	-80.10934	LNM 42/16, 7th Dist	308	11470_1	10/27/2016
11470	Change	New River Sound Light 5	Fl G 4s 12ft 5M "5"	N 26 07' 34.258"	W 080 06' 24.707"	26.12618	-80.10686	LNM 42/16, 7th Dist	308	11470_1	10/27/2016
11470	Change	Port Everglades North Regulatory Light	Fl 4s 16ft 4M	N 26 05' 40.923"	W 080 06' 41.035"	26.0947	-80.1114	LNM 42/16, 7th Dist	308	11470_1	10/27/2016
11470	Change	Port Everglades South Regulatory Light	Fl 4s 16ft 4M	N 26 05' 33.434"	W 080 06' 40.892"	26.09262	-80.11136	LNM 42/16, 7th Dist	308	11470_1	10/27/2016
11470	Change	Stranahan River Light 18	Fl R 4s 16ft 5M "18"	N 26 06' 42.107"	W 080 07' 02.170"	26.1117	-80.11727	LNM 32/16, 7th Dist	308	11470_1	8/18/2016
11470	Delete	Port Everglades Outfall Obstruction Daybeacon	W Bn PA	N 26 06' 01.313"	W 080 07' 09.160"	26.10036	-80.11921	LNM 20/16, 7th Dist	308	11470_1	5/26/2016
11470	Delete	Port Everglades South Port Art Light B	Art "B" Fl Y 4s 25ft Priv PA	N 26 04' 27.316"	W 080 07' 05.160"	26.07425	-80.1181	LNM 20/16, 7th Dist	308	11470_1	5/26/2016
11470	Relocate	Port Everglades Turning Basin Light 11	Fl G 2.5s 16ft 5M "11"	N 26 05' 26.615"	W 080 06' 50.088"	26.09073	-80.11391	LNM 18/16, 7th Dist	308	11470_1	5/12/2016
11470	Change	New River Light 9	Fl G 4s 16ft 5M "9"	N 26 06' 55.221"	W 080 07' 33.601"	26.11534	-80.126	LNM 02/16, 7th Dist	308	11470_1	1/21/2016
11470	Change	Stranahan River Light 24	Fl R 4s 16ft 5M "24"	N 26 06' 28.566"	W 080 07' 15.309"	26.10793	-80.12092	LNM 02/16, 7th Dist	308	11470_1	1/21/2016
11470	Change	Port Everglades Turning Basin Light 12	Q R 16ft 5M "12"	N 26 05' 40.292"	W 080 06' 57.234"	26.09453	-80.1159	LNM 50/15, 7th Dist	308	11470_1	12/24/2015
11470	Change	New River Sound Light 8	Fl R 4s 16ft 5M "8"	N 26 07' 20.456"	W 080 06' 33.671"	26.12235	-80.10935	LNM 49/15, 7th Dist	308	11470_1	12/17/2015
11470	Change	New River Light 6	Fl R 4s 16ft 5M "6"	N 26 06' 50.613"	W 080 07' 11.202"	26.11406	-80.11978	LNM 41/15, 7th Dist	308	11470_1	10/22/2015
11470	Change	Coast Guard Station Breakwater Light PE	Fl 2.5s 5ft 4M "PE"	N 26 05' 22.214"	W 080 06' 48.059"	26.0895	-80.11335	LNM 32/15, 7th Dist	308	11470_1	8/13/2015
11470	Change	Dania Sound Light 35	Fl G 4s 16ft 5M "35"	N 26 03' 53.350"	W 080 06' 50.799"	26.06482	-80.11411	LNM 28/15, 7th Dist	308	11470_1	7/23/2015
11470	Relocate	Stranahan River Daybeacon 22	R "22"	N 26 06' 34.295"	W 080 07' 13.791"	26.10953	-80.1205	LNM 18/15, 7th Dist	308	11470_1	5/14/2015
11470	Change	Stranahan River Light 29	Fl G 4s 16ft 5M "29"	N 26 05' 47.835"	W 080 07' 01.807"	26.09662	-80.11717	LNM 09/15, 7th Dist	308	11470_1	3/12/2015
11470	Add	Port Everglades Lighted Buoy PE Magenta Circle	RW "PE" Mo (A) RACON (-) AIS	N 26 05' 30.288"	W 080 04' 45.871"	26.09175	-80.07941	LNM 08/15, 7th Dist	308	11470_1	3/5/2015
11470	Add	Port Everglades Entrance Range Front Light Magenta Circle	F G 85ft AIS	N 26 05' 36.709"	W 080 07' 26.371"	26.09353	-80.12399	LNM 08/15, 7th Dist	308	11470_1	3/5/2015
11470	Add	Port Everglades Entrance Range Rear Light Magenta Circle	RWG 133ft (Directional) (see note) AIS	N 26 05' 36.501"	W 080 07' 56.793"	26.09347	-80.13245	LNM 08/15, 7th Dist	308	11470_1	3/5/2015
11470	Delete	New River Sound Daybeacon 11	G "11"	N 26 07' 01.080"	W 080 06' 31.609"	26.11697	-80.10878	LNM 06/15, 7th Dist	308	11470_1	2/19/2015
11470	Add	New River Sound Lighted Buoy 11	G "11" Fl G 4s	N 26 07' 01.080"	W 080 06' 31.609"	26.11697	-80.10878	LNM 06/15, 7th Dist	308	11470_1	2/19/2015
11470	Delete	Port Everglades Southport Art Light A	Art "A" Fl Y 4s 25ft Priv PA	N 26 04' 29.316"	W 080 07' 05.160"	26.07481	-80.1181	LNM 03/15, 7th Dist	308	11470_1	1/22/2015
11476	Delete	Banana River Daybeacon 4	R "4"	N 28 10' 39.426"	W 080 37' 04.764"	28.17762	-80.61799	LNM 25/17, 7th Dist	306	11476_1	6/29/2017
11476	Delete	Banana River Daybeacon 6B	R "6B"	N 28 13' 42.822"	W 080 37' 38.760"	28.22856	-80.62743	LNM 25/17, 7th Dist	306	11476_1	6/29/2017
11476	Add	Banana River Buoy 4	R N "4"	N 28 10' 39.422"	W 080 37' 04.824"	28.17762	-80.618	LNM 25/17, 7th Dist	306	11476_1	6/29/2017
11476	Add	Banana River Buoy 6B	R N "6B"	N 28 13' 42.849"	W 080 37' 38.767"	28.22857	-80.62743	LNM 25/17, 7th Dist	306	11476_1	6/29/2017
11476	Delete	Banana River Daybeacon 24	R "24"	N 28 19' 55.830"	W 080 39' 16.518"	28.33217	-80.65459	LNM 25/17, 7th Dist	306	11476_1	6/29/2017
11476	Add	Banana River Buoy 24	R N "24"	N 28 19' 55.810"	W 080 39' 16.504"	28.33217	-80.65459	LNM 25/17, 7th Dist	306	11476_1	6/29/2017
11476	Delete	Banana River Daybeacon 17	G "17"	N 28 18' 32.844"	W 080 39' 12.684"	28.30912	-80.65353	LNM 24/17, 7th Dist	306	11476_1	6/22/2017
11476	Add	Banana River Buoy 17	G C "17"	N 28 18' 32.852"	W 080 39' 12.686"	28.30913	-80.65353	LNM 24/17, 7th Dist	306	11476_1	6/22/2017
11476	Relocate	Banana River Daybeacon 1	G "1"	N 28 08' 30.750"	W 080 36' 12.888"	28.14187	-80.60358	LNM 11/17, 7th Dist	306	11476_1	3/16/2017
11476	Relocate	Canaveral Harbor Entrance Channel Range Front Light	Q G 32ft	N 28 24' 35.790"	W 080 37' 36.820"	28.40994	-80.62689	LNM 45/16, 7th Dist	306	11476_1	11/17/2016
11476	Change	Canaveral Harbor Entrance Channel Range Front Light	Fl G 2.5s 28ft	N 28 24' 35.790"	W 080 37' 36.820"	28.40994	-80.62689	LNM 45/16, 7th Dist	306	11476_1	11/17/2016
11476	Relocate	Canaveral Harbor Entrance Channel Range Rear Light	Iso G 6s 64ft	N 28 24' 35.910"	W 080 38' 02.580"	28.40998	-80.63405	LNM 45/16, 7th Dist	306	11476_1	11/17/2016
11476	Change	Canaveral Harbor Entrance Channel Range Rear Light	Iso G 6s 65ft	N 28 24' 35.910"	W 080 38' 02.580"	28.40998	-80.63405	LNM 45/16, 7th Dist	306	11476_1	11/17/2016
11476	Add	Submerged Pile	Subm pile PA	N 28 26' 15.900"	W 080 38' 26.610"	28.43775	-80.64072	LNM 43/16, 7th Dist	306	11476_1	11/3/2016
11476	Change	Depth Note - Note F CANAVERAL HARBOR CHANNEL to:	The project depths are 46 feet. For controlling depths use chart 11478.	N 28 26' 42.620"	W 080 34' 40.470"	28.44517	-80.57791	LNM 25/16, 7th Dist	306	11476_1	6/30/2016
11476	Change	Pile	Pile PA	N 28 20' 54.360"	W 080 39' 10.560"	28.34843	-80.65293	LNM 23/16, 7th Dist	306	11476_1	6/16/2016
11476	Delete	East Basin Light 2	Fl R 6s 12ft 5M "2"	N 28 24' 39.839"	W 080 35' 24.905"	28.41107	-80.59025	LNM 21/16, 7th Dist	306	11476_1	6/2/2016
11476	Relocate	Canaveral Harbor Approach Channel Lighted Buoy 9	G "9" Q G	N 28 24' 08.144"	W 080 33' 58.351"	28.40226	-80.56621	LNM 21/16, 7th Dist	306	11476_1	6/2/2016
11476	Change	Canaveral Harbor Approach Channel Lighted Buoy 9	G "9" Fl G 2.5s	N 28 24' 08.144"	W 080 33' 58.351"	28.40226	-80.56621	LNM 21/16, 7th Dist	306	11476_1	6/2/2016
11476	Relocate	Canaveral Harbor Entrance Channel Light 14	Fl R 2.5s 20ft 5M "14"	N 28 24' 38.820"	W 080 35' 36.984"	28.41078	-80.59361	LNM 21/16, 7th Dist	306	11476_1	6/2/2016
11476	Relocate	Canaveral Harbor Entrance Channel Lighted Buoy 11	G "11" Fl G 2.5s AIS	N 28 24' 21.185"	W 080 34' 20.712"	28.40588	-80.57242	LNM 21/16, 7th Dist	306	11476_1	6/2/2016
